time,value,n
2013-05-04,29.25,12
2013-05-05,40.583333333333336,12
2013-05-06,35,12
2013-05-07,40.583333333333336,12
2013-05-08,51.083333333333336,12
2013-05-09,33.92307692307692,13
2013-05-10,29.307692307692307,13
2013-05-11,21.75,12
2013-05-12,22.75,12
2013-05-13,49.916666666666664,12
2013-05-14,53.416666666666664,12
2013-05-15,54.5,12
2013-05-16,61.083333333333336,12
2013-05-17,25.416666666666668,12
2013-05-18,16,12
2013-05-19,22.583333333333332,12
2013-05-20,38.916666666666664,12
2013-05-21,55.75,12
2013-05-22,49.25,12
2013-05-23,48.166666666666664,12
2013-05-24,37.84615384615385,13
2013-05-25,22.153846153846153,13
2013-05-26,41.583333333333336,12
2013-05-27,51.416666666666664,12
2013-05-28,62.166666666666664,12
2013-05-29,44.75,12
2013-05-30,44.416666666666664,12
2013-05-31,48.166666666666664,12
2013-06-01,42.333333333333336,12
2013-06-02,36.083333333333336,12
2013-06-03,45.916666666666664,12
2013-06-04,43.916666666666664,12
2013-06-05,69.5,12
2013-06-06,42.333333333333336,12
2013-06-07,26.25,12
2013-06-08,30.384615384615383,13
2013-06-09,48.46153846153846,13
2013-06-10,48.15384615384615,13
2013-06-11,59,12
2013-06-12,39.666666666666664,12
2013-06-13,55.166666666666664,12
2013-06-14,52.5,12
2013-06-15,46,12
2013-06-16,8,12
2013-06-17,38.5,12
2013-06-18,35.833333333333336,12
2013-06-19,55.333333333333336,12
2013-06-20,52.833333333333336,12
2013-06-21,55.916666666666664,12
2013-06-22,44.166666666666664,12
2013-06-23,16.53846153846154,13
2013-06-24,54.76923076923077,13
2013-06-25,40.46153846153846,13
2013-06-26,49.666666666666664,12
2013-06-27,74.75,12
2013-06-28,54.083333333333336,12
2013-06-29,26,12
2013-06-30,36.166666666666664,12
2013-07-01,80.08333333333333,12
2013-07-02,57.833333333333336,12
2013-07-03,36.083333333333336,12
2013-07-04,54.833333333333336,12
2013-07-05,36.166666666666664,12
2013-07-06,19.916666666666668,12
2013-07-07,16.416666666666668,12
2013-07-08,52.46153846153846,13
2013-07-09,54.69230769230769,13
2013-07-10,39.75,12
2013-07-11,33.916666666666664,12
2013-07-12,42.5,12
2013-07-13,26.166666666666668,12
2013-07-14,28.5,12
2013-07-15,62.75,12
2013-07-16,31.833333333333332,12
2013-07-17,40,12
2013-07-18,53.333333333333336,12
2013-07-19,31.916666666666668,12
2013-07-20,15.916666666666666,12
2013-07-21,44.75,12
2013-07-22,36.583333333333336,12
2013-07-23,27.153846153846153,13
2013-07-24,42.76923076923077,13
2013-07-25,54.166666666666664,12
2013-07-26,34.25,12
2013-07-27,38.416666666666664,12
2013-07-28,35.416666666666664,12
2013-07-29,57,12
2013-07-30,40.75,12
2013-07-31,45.416666666666664,12
2013-08-01,61.5,12
2013-08-02,45.333333333333336,12
2013-08-03,18.416666666666668,12
2013-08-04,30.833333333333332,12
2013-08-05,54.916666666666664,12
2013-08-06,33.25,12
2013-08-07,52.84615384615385,13
2013-08-08,50.61538461538461,13
2013-08-09,38.5,12
2013-08-10,38.416666666666664,12
2013-08-11,15.666666666666666,12
2013-08-12,52.333333333333336,12
2013-08-13,37.916666666666664,12
2013-08-14,30.666666666666668,12
2013-08-15,35.25,12
2013-08-16,26.583333333333332,12
2013-08-17,21.416666666666668,12
2013-08-18,30,12
2013-08-19,73.66666666666667,12
2013-08-20,32.333333333333336,12
2013-08-21,27.75,12
2013-08-22,51.23076923076923,13
2013-08-23,30.307692307692307,13
2013-08-24,12.166666666666666,12
2013-08-25,32.833333333333336,12
2013-08-26,36.5,12
2013-08-27,43.916666666666664,12
2013-08-28,49.583333333333336,12
2013-08-29,54.25,12
2013-08-30,25.416666666666668,12
2013-08-31,24.833333333333332,12
2013-09-01,39.666666666666664,12
2013-09-02,55.916666666666664,12
2013-09-03,45.833333333333336,12
2013-09-04,46.416666666666664,12
2013-09-05,51,12
2013-09-06,23.692307692307693,13
2013-09-07,10.153846153846153,13
2013-09-08,26.53846153846154,13
2013-09-09,40.30769230769231,13
2013-09-10,34.07692307692308,13
2013-09-11,43.75,12
2013-09-12,57,12
2013-09-13,46.75,12
2013-09-14,39.083333333333336,12
2013-09-15,31.75,12
2013-09-16,47.583333333333336,12
2013-09-17,46.583333333333336,12
2013-09-18,31.666666666666668,12
2013-09-19,43.916666666666664,12
2013-09-20,32.75,12
2013-09-21,16.692307692307693,13
2013-09-22,23.384615384615383,13
2013-09-23,57.69230769230769,13
2013-09-24,56.46153846153846,13
2013-09-25,61.30769230769231,13
2013-09-26,51.833333333333336,12
2013-09-27,38.916666666666664,12
2013-09-28,16.166666666666668,12
2013-09-29,65.66666666666667,12
2013-09-30,85.08333333333333,12
2013-10-01,53.833333333333336,12
2013-10-02,47.916666666666664,12
2013-10-03,23.083333333333332,12
2013-10-04,14,12
2013-10-05,21,12
2013-10-06,24.846153846153847,13
2013-10-07,52.15384615384615,13
2013-10-08,40.07692307692308,13
2013-10-09,47.23076923076923,13
2013-10-10,41.25,12
2013-10-11,34.25,12
2013-10-12,35.75,12
2013-10-13,47.416666666666664,12
2013-10-14,57.166666666666664,12
2013-10-15,56.083333333333336,12
2013-10-16,45,12
2013-10-17,43.25,12
2013-10-18,30.416666666666668,12
2013-10-19,17.166666666666668,12
2013-10-20,25.416666666666668,12
2013-10-21,40.92307692307692,13
2013-10-22,53.07692307692308,13
2013-10-23,43.38461538461539,13
2013-10-24,32.92307692307692,13
2013-10-25,31.833333333333332,12
2013-10-26,14.916666666666666,12
2013-10-27,23.5,12
2013-10-28,60.416666666666664,12
2013-10-29,40.916666666666664,12
2013-10-30,45.916666666666664,12
2013-10-31,56.583333333333336,12
2013-11-01,23.25,12
2013-11-02,23.5,12
2013-11-03,60.5,12
2013-11-04,50.666666666666664,12
2013-11-05,51.07692307692308,13
2013-11-06,45.38461538461539,13
2013-11-07,51.15384615384615,13
2013-11-08,22.846153846153847,13
2013-11-09,52,13
2013-11-10,31.166666666666668,12
2013-11-11,45.583333333333336,12
2013-11-12,49.166666666666664,12
2013-11-13,44,12
2013-11-14,47.166666666666664,12
2013-11-15,41.416666666666664,12
2013-11-16,24.666666666666668,12
2013-11-17,28.333333333333332,12
2013-11-18,58.583333333333336,12
2013-11-19,40.25,12
2013-11-20,50,13
2013-11-21,45.07692307692308,13
2013-11-22,39.07692307692308,13
2013-11-23,21.76923076923077,13
2013-11-24,23.692307692307693,13
2013-11-25,58.416666666666664,12
2013-11-26,62.083333333333336,12
2013-11-27,40.583333333333336,12
2013-11-28,83.58333333333333,12
2013-11-29,27.083333333333332,12
2013-11-30,15.75,12
2013-12-01,60.666666666666664,12
2013-12-02,42.75,12
2013-12-03,51.416666666666664,12
2013-12-04,40.75,12
2013-12-05,52.69230769230769,13
2013-12-06,22.153846153846153,13
2013-12-07,22.23076923076923,13
2013-12-08,22.615384615384617,13
2013-12-09,60.083333333333336,12
2013-12-10,38.166666666666664,12
2013-12-11,45.416666666666664,12
2013-12-12,37.5,12
2013-12-13,39.333333333333336,12
2013-12-14,19.583333333333332,12
2013-12-15,50.333333333333336,12
2013-12-16,47.083333333333336,12
2013-12-17,44.583333333333336,12
2013-12-18,36.166666666666664,12
2013-12-19,40.666666666666664,12
2013-12-20,25.23076923076923,13
2013-12-21,18.923076923076923,13
2013-12-22,25.153846153846153,13
2013-12-23,29.615384615384617,13
2013-12-24,23.833333333333332,12
2013-12-25,8.666666666666666,12
2013-12-26,36.083333333333336,12
2013-12-27,35.75,12
2013-12-28,33.583333333333336,12
2013-12-29,26.416666666666668,12
2013-12-30,32.833333333333336,12
2013-12-31,13,12
2014-01-01,31.5,12
2014-01-02,50.666666666666664,12
2014-01-03,28.166666666666668,12
2014-01-04,22.307692307692307,13
2014-01-05,42.76923076923077,13
2014-01-06,49.46153846153846,13
2014-01-07,70,13
2014-01-08,64.46153846153847,13
2014-01-09,34.75,12
2014-01-10,38.583333333333336,12
2014-01-11,22.333333333333332,12
2014-01-12,46.083333333333336,12
2014-01-13,44.75,12
2014-01-14,45.083333333333336,12
2014-01-15,42.5,12
2014-01-16,50.083333333333336,12
2014-01-17,50.25,12
2014-01-18,53.166666666666664,12
2014-01-19,48.38461538461539,13
2014-01-20,67.6923076923077,13
2014-01-21,55.61538461538461,13
2014-01-22,33,13
2014-01-23,50.53846153846154,13
2014-01-24,64.25,12
2014-01-25,19.166666666666668,12
2014-01-26,40.416666666666664,12
2014-01-27,58.583333333333336,12
2014-01-28,67.83333333333333,12
2014-01-29,59.666666666666664,12
2014-01-30,49,12
2014-01-31,44.833333333333336,12
2014-02-01,29.25,12
2014-02-02,26.833333333333332,12
2014-02-03,57.15384615384615,13
2014-02-04,61.15384615384615,13
2014-02-05,41.07692307692308,13
2014-02-06,51.07692307692308,13
2014-02-07,25.76923076923077,13
2014-02-08,25.833333333333332,12
2014-02-09,22.416666666666668,12
2014-02-10,77.75,12
2014-02-11,76.91666666666667,12
2014-02-12,65.41666666666667,12
2014-02-13,34.5,12
2014-02-14,44.083333333333336,12
2014-02-15,42.416666666666664,12
2014-02-16,40.166666666666664,12
2014-02-17,41.166666666666664,12
2014-02-18,63.76923076923077,13
2014-02-19,39.15384615384615,13
2014-02-20,70.61538461538461,13
2014-02-21,36.92307692307692,13
2014-02-22,31.23076923076923,13
2014-02-23,52.333333333333336,12
2014-02-24,65.25,12
2014-02-25,62,12
2014-02-26,48.416666666666664,12
2014-02-27,30.416666666666668,12
2014-02-28,40.75,12
2014-03-01,37.666666666666664,12
2014-03-02,37.666666666666664,12
2014-03-03,54.083333333333336,12
2014-03-04,36.666666666666664,12
2014-03-05,66.6923076923077,13
2014-03-06,54,13
2014-03-07,32.166666666666664,12
2014-03-08,21.333333333333332,12
2014-03-09,40.166666666666664,12
2014-03-10,42.583333333333336,12
2014-03-11,39.833333333333336,12
2014-03-12,43.916666666666664,12
2014-03-13,52,12
2014-03-14,34.416666666666664,12
2014-03-15,32,12
2014-03-16,33.166666666666664,12
2014-03-17,66.58333333333333,12
2014-03-18,47.166666666666664,12
2014-03-19,48.083333333333336,12
2014-03-20,50.76923076923077,13
2014-03-21,49.84615384615385,13
2014-03-22,32.166666666666664,12
2014-03-23,43.166666666666664,12
2014-03-24,41.25,12
2014-03-25,78,12
2014-03-26,58.666666666666664,12
2014-03-27,71.66666666666667,12
2014-03-28,46.333333333333336,12
2014-03-29,26.75,12
2014-03-30,18.166666666666668,12
2014-03-31,71.41666666666667,12
2014-04-01,56.583333333333336,12
2014-04-02,63.916666666666664,12
2014-04-03,68.75,12
2014-04-04,26.076923076923077,13
2014-04-05,28.076923076923077,13
2014-04-06,27.46153846153846,13
2014-04-07,44.583333333333336,12
2014-04-08,42,12
2014-04-09,26,12
2014-04-10,42.416666666666664,12
2014-04-11,24.5,12
2014-04-12,27.083333333333332,12
2014-04-13,28.833333333333332,12
2014-04-14,54.083333333333336,12
2014-04-15,32.083333333333336,12
2014-04-16,31,12
2014-04-17,52.75,12
2014-04-18,24.083333333333332,12
2014-04-19,25.615384615384617,13
2014-04-20,33.69230769230769,13
2014-04-21,37.38461538461539,13
2014-04-22,44.083333333333336,12
2014-04-23,51.166666666666664,12
2014-04-24,34.75,12
2014-04-25,52.25,12
2014-04-26,28.916666666666668,12
2014-04-27,23.5,12
2014-04-28,59,12
2014-04-29,60,12
2014-04-30,37,12
2014-05-01,21.916666666666668,12
2014-05-02,41.916666666666664,12
2014-05-03,43.416666666666664,12
2014-05-04,40.69230769230769,13
2014-05-05,73.23076923076923,13
2014-05-06,53.916666666666664,12
2014-05-07,52.916666666666664,12
2014-05-08,32.333333333333336,12
2014-05-09,46.333333333333336,12
2014-05-10,28.75,12
2014-05-11,39.5,12
2014-05-12,32.833333333333336,12
2014-05-13,55,12
2014-05-14,59.25,12
2014-05-15,39.25,12
2014-05-16,38.583333333333336,12
2014-05-17,29.083333333333332,12
2014-05-18,48.75,12
2014-05-19,47.30769230769231,13
2014-05-20,62.69230769230769,13
2014-05-21,49.583333333333336,12
2014-05-22,53.166666666666664,12
2014-05-23,36.166666666666664,12
2014-05-24,39.583333333333336,12
2014-05-25,58.25,12
2014-05-26,70.33333333333333,12
2014-05-27,39.083333333333336,12
2014-05-28,48.666666666666664,12
2014-05-29,35.416666666666664,12
2014-05-30,32.5,12
2014-05-31,42.416666666666664,12
2014-06-01,41.833333333333336,12
2014-06-02,63.916666666666664,12
2014-06-03,31.46153846153846,13
2014-06-04,60.46153846153846,13
2014-06-05,72.15384615384616,13
2014-06-06,30.416666666666668,12
2014-06-07,39.666666666666664,12
2014-06-08,29.833333333333332,12
2014-06-09,35.416666666666664,12
2014-06-10,54.833333333333336,12
2014-06-11,44.833333333333336,12
2014-06-12,41.75,12
2014-06-13,31.833333333333332,12
2014-06-14,33.083333333333336,12
2014-06-15,48.666666666666664,12
2014-06-16,43.333333333333336,12
2014-06-17,59.25,12
2014-06-18,37.92307692307692,13
2014-06-19,32.92307692307692,13
2014-06-20,42.61538461538461,13
2014-06-21,23.333333333333332,12
2014-06-22,30.833333333333332,12
2014-06-23,54.25,12
2014-06-24,68.5,12
2014-06-25,67.25,12
2014-06-26,46.333333333333336,12
2014-06-27,45.083333333333336,12
2014-06-28,22.083333333333332,12
2014-06-29,49.5,12
2014-06-30,65.66666666666667,12
2014-07-01,77.75,12
2014-07-02,70.75,12
2014-07-03,57.07692307692308,13
2014-07-04,34.69230769230769,13
2014-07-05,36.25,12
2014-07-06,44.75,12
2014-07-07,59.333333333333336,12
2014-07-08,53.166666666666664,12
2014-07-09,35.75,12
2014-07-10,43.166666666666664,12
2014-07-11,54.916666666666664,12
2014-07-12,51.916666666666664,12
2014-07-13,34.583333333333336,12
2014-07-14,58.5,12
2014-07-15,76,12
2014-07-16,53.666666666666664,12
2014-07-17,70.5,12
2014-07-18,33.15384615384615,13
2014-07-19,27.846153846153847,13
2014-07-20,34.333333333333336,12
2014-07-21,28.666666666666668,12
2014-07-22,68.91666666666667,12
2014-07-23,52.083333333333336,12
2014-07-24,36.333333333333336,12
2014-07-25,41.083333333333336,12
2014-07-26,28.833333333333332,12
2014-07-27,27.75,12
2014-07-28,65.33333333333333,12
2014-07-29,72.66666666666667,12
2014-07-30,57.5,12
2014-07-31,73.66666666666667,12
2014-08-01,53.666666666666664,12
2014-08-02,32.84615384615385,13
2014-08-03,53.69230769230769,13
2014-08-04,43,12
2014-08-05,63.666666666666664,12
2014-08-06,57.666666666666664,12
2014-08-07,43.583333333333336,12
2014-08-08,38.416666666666664,12
2014-08-09,38.916666666666664,12
2014-08-10,37.916666666666664,12
2014-08-11,42.25,12
2014-08-12,30.166666666666668,12
2014-08-13,43.666666666666664,12
2014-08-14,53.416666666666664,12
2014-08-15,39.75,12
2014-08-16,11.5,12
2014-08-17,43.69230769230769,13
2014-08-18,42.61538461538461,13
2014-08-19,51.166666666666664,12
2014-08-20,40.833333333333336,12
2014-08-21,50.5,12
2014-08-22,43.333333333333336,12
2014-08-23,42.833333333333336,12
2014-08-24,36.416666666666664,12
2014-08-25,38.25,12
2014-08-26,58.833333333333336,12
2014-08-27,58.666666666666664,12
2014-08-28,42.166666666666664,12
2014-08-29,34,12
2014-08-30,27.75,12
2014-08-31,48.666666666666664,12
2014-09-01,62.53846153846154,13
2014-09-02,52,13
2014-09-03,50.30769230769231,13
2014-09-04,63.53846153846154,13
2014-09-05,40.53846153846154,13
2014-09-06,16.916666666666668,12
2014-09-07,30.75,12
2014-09-08,67.16666666666667,12
2014-09-09,54.25,12
2014-09-10,40.416666666666664,12
2014-09-11,46.833333333333336,12
2014-09-12,27.833333333333332,12
2014-09-13,13.333333333333334,12
2014-09-14,31.083333333333332,12
2014-09-15,41.75,12
2014-09-16,30.846153846153847,13
2014-09-17,49.61538461538461,13
2014-09-18,42.61538461538461,13
2014-09-19,25.76923076923077,13
2014-09-20,47,13
2014-09-21,36.916666666666664,12
2014-09-22,72.58333333333333,12
2014-09-23,53,12
2014-09-24,35.166666666666664,12
2014-09-25,76.5,12
2014-09-26,64.5,12
2014-09-27,41.583333333333336,12
2014-09-28,42.166666666666664,12
2014-09-29,81.58333333333333,12
2014-09-30,60.166666666666664,12
2014-10-01,69.3076923076923,13
2014-10-02,36.30769230769231,13
2014-10-03,29.46153846153846,13
2014-10-04,20.384615384615383,13
2014-10-05,23.583333333333332,12
2014-10-06,63.166666666666664,12
2014-10-07,45.416666666666664,12
2014-10-08,67.83333333333333,12
2014-10-09,50.083333333333336,12
2014-10-10,37.416666666666664,12
2014-10-11,21.083333333333332,12
2014-10-12,26.25,12
2014-10-13,39.833333333333336,12
2014-10-14,37,12
2014-10-15,46.916666666666664,12
2014-10-16,50.53846153846154,13
2014-10-17,27.23076923076923,13
2014-10-18,50.69230769230769,13
2014-10-19,33.53846153846154,13
2014-10-20,65,12
2014-10-21,30.833333333333332,12
2014-10-22,44.5,12
2014-10-23,45,12
2014-10-24,42.75,12
2014-10-25,36.583333333333336,12
2014-10-26,22.083333333333332,12
2014-10-27,46.583333333333336,12
2014-10-28,44.833333333333336,12
2014-10-29,46.5,12
2014-10-30,57.5,12
2014-10-31,40.30769230769231,13
2014-11-01,35,13
2014-11-02,35.61538461538461,13
2014-11-03,62.69230769230769,13
2014-11-04,38.69230769230769,13
2014-11-05,45.25,12
2014-11-06,49.333333333333336,12
2014-11-07,32.416666666666664,12
2014-11-08,24.666666666666668,12
2014-11-09,34.166666666666664,12
2014-11-10,40.916666666666664,12
2014-11-11,50.25,12
2014-11-12,41.583333333333336,12
2014-11-13,50.25,12
2014-11-14,37.5,12
2014-11-15,19.076923076923077,13
2014-11-16,30,13
2014-11-17,42.53846153846154,13
2014-11-18,49.07692307692308,13
2014-11-19,48.84615384615385,13
2014-11-20,42.083333333333336,12
2014-11-21,31.666666666666668,12
2014-11-22,28.583333333333332,12
2014-11-23,39.25,12
2014-11-24,51.75,12
2014-11-25,41.166666666666664,12
2014-11-26,69.25,12
2014-11-27,59.083333333333336,12
2014-11-28,43,12
2014-11-29,14.916666666666666,12
2014-11-30,20.615384615384617,13
2014-12-01,65.46153846153847,13
2014-12-02,43.30769230769231,13
2014-12-03,42.69230769230769,13
2014-12-04,65.91666666666667,12
2014-12-05,28.25,12
2014-12-06,34.833333333333336,12
2014-12-07,24.416666666666668,12
2014-12-08,38.75,12
2014-12-09,53.333333333333336,12
2014-12-10,46.75,12
2014-12-11,49,12
2014-12-12,47.666666666666664,12
2014-12-13,14.333333333333334,12
2014-12-14,24.916666666666668,12
2014-12-15,36.23076923076923,13
2014-12-16,41.30769230769231,13
2014-12-17,30.846153846153847,13
2014-12-18,58.92307692307692,13
2014-12-19,30.916666666666668,12
2014-12-20,27.916666666666668,12
2014-12-21,25.25,12
2014-12-22,30.916666666666668,12
2014-12-23,23.666666666666668,12
2014-12-24,31.083333333333332,12
2014-12-25,9.833333333333334,12
2014-12-26,19.333333333333332,12
2014-12-27,23.75,12
2014-12-28,19.916666666666668,12
2014-12-29,35.333333333333336,12
2014-12-30,42.46153846153846,13
2014-12-31,40.07692307692308,13
2015-01-01,58.38461538461539,13
2015-01-02,38.23076923076923,13
2015-01-03,30.46153846153846,13
2015-01-04,29.416666666666668,12
2015-01-05,63.833333333333336,12
2015-01-06,57.083333333333336,12
2015-01-07,79.33333333333333,12
2015-01-08,49.25,12
2015-01-09,30.833333333333332,12
2015-01-10,34.083333333333336,12
2015-01-11,39.083333333333336,12
2015-01-12,68.16666666666667,12
2015-01-13,45.75,12
2015-01-14,56.61538461538461,13
2015-01-15,37.92307692307692,13
2015-01-16,45.61538461538461,13
2015-01-17,43.38461538461539,13
2015-01-18,28.46153846153846,13
2015-01-19,35.5,12
2015-01-20,60.583333333333336,12
2015-01-21,61.25,12
2015-01-22,66,12
2015-01-23,52.5,12
2015-01-24,27.833333333333332,12
2015-01-25,51,12
2015-01-26,68.5,12
2015-01-27,63.583333333333336,12
2015-01-28,53.75,12
2015-01-29,49.38461538461539,13
2015-01-30,52.53846153846154,13
2015-01-31,26.307692307692307,13
2015-02-01,30.615384615384617,13
2015-02-02,48.61538461538461,13
2015-02-03,60.916666666666664,12
2015-02-04,50,12
2015-02-05,49,12
2015-02-06,40.416666666666664,12
2015-02-07,27,12
2015-02-08,49.166666666666664,12
2015-02-09,51.75,12
2015-02-10,68.33333333333333,12
2015-02-11,56.583333333333336,12
2015-02-12,46.75,12
2015-02-13,38.38461538461539,13
2015-02-14,32.15384615384615,13
2015-02-15,33.61538461538461,13
2015-02-16,49.07692307692308,13
2015-02-17,35.23076923076923,13
2015-02-18,53.083333333333336,12
2015-02-19,44.166666666666664,12
2015-02-20,39.5,12
2015-02-21,32.333333333333336,12
2015-02-22,32.5,12
2015-02-23,53.5,12
2015-02-24,67.75,12
2015-02-25,40.75,12
2015-02-26,62.083333333333336,12
2015-02-27,40,12
2015-02-28,47.07692307692308,13
2015-03-01,28.46153846153846,13
2015-03-02,81.75,12
2015-03-03,60.583333333333336,12
2015-03-04,60.333333333333336,12
2015-03-05,63.75,12
2015-03-06,65.75,12
2015-03-07,26.333333333333332,12
2015-03-08,51.416666666666664,12
2015-03-09,52.666666666666664,12
2015-03-10,46.833333333333336,12
2015-03-11,41.083333333333336,12
2015-03-12,61.083333333333336,12
2015-03-13,42.75,12
2015-03-14,33,12
2015-03-15,40.07692307692308,13
2015-03-16,47.92307692307692,13
2015-03-17,53.416666666666664,12
2015-03-18,45.666666666666664,12
2015-03-19,62.416666666666664,12
2015-03-20,35.25,12
2015-03-21,20.75,12
2015-03-22,35.916666666666664,12
2015-03-23,39.666666666666664,12
2015-03-24,52.25,12
2015-03-25,34.5,12
2015-03-26,36.083333333333336,12
2015-03-27,49.583333333333336,12
2015-03-28,46.5,12
2015-03-29,28.416666666666668,12
2015-03-30,63.23076923076923,13
2015-03-31,72.53846153846153,13
2015-04-01,56.30769230769231,13
2015-04-02,32.75,12
2015-04-03,30.916666666666668,12
2015-04-04,17.5,12
2015-04-05,22.666666666666668,12
2015-04-06,30.583333333333332,12
2015-04-07,48.916666666666664,12
2015-04-08,55.333333333333336,12
2015-04-09,56.333333333333336,12
2015-04-10,27.916666666666668,12
2015-04-11,26.5,12
2015-04-12,21.583333333333332,12
2015-04-13,50.166666666666664,12
2015-04-14,51.15384615384615,13
2015-04-15,48.30769230769231,13
2015-04-16,58,13
2015-04-17,37,12
2015-04-18,30.75,12
2015-04-19,33,12
2015-04-20,50.416666666666664,12
2015-04-21,76.75,12
2015-04-22,48.416666666666664,12
2015-04-23,55.25,12
2015-04-24,35.333333333333336,12
2015-04-25,16.416666666666668,12
2015-04-26,25.333333333333332,12
2015-04-27,61.916666666666664,12
2015-04-28,53.833333333333336,12
2015-04-29,34.76923076923077,13
2015-04-30,55.30769230769231,13
2015-05-01,23.076923076923077,13
2015-05-02,31.5,12
2015-05-03,50.416666666666664,12
2015-05-04,70.66666666666667,12
2015-05-05,71.83333333333333,12
2015-05-06,44.583333333333336,12
2015-05-07,43.083333333333336,12
2015-05-08,46.583333333333336,12
2015-05-09,34.583333333333336,12
2015-05-10,50.333333333333336,12
2015-05-11,54.333333333333336,12
2015-05-12,36.333333333333336,12
2015-05-13,29.416666666666668,12
2015-05-14,23.76923076923077,13
2015-05-15,35.38461538461539,13
2015-05-16,35.833333333333336,12
2015-05-17,28.166666666666668,12
2015-05-18,46.916666666666664,12
2015-05-19,41.166666666666664,12
2015-05-20,45.666666666666664,12
2015-05-21,37.916666666666664,12
2015-05-22,44.083333333333336,12
2015-05-23,5.416666666666667,12
2015-05-24,24.5,12
2015-05-25,30.083333333333332,12
2015-05-26,58.583333333333336,12
2015-05-27,62.083333333333336,12
2015-05-28,51.5,12
2015-05-29,47.53846153846154,13
2015-05-30,26.307692307692307,13
2015-05-31,42.5,12
2015-06-01,47.083333333333336,12
2015-06-02,60,12
2015-06-03,40.166666666666664,12
2015-06-04,35.333333333333336,12
2015-06-05,16.75,12
2015-06-06,27.333333333333332,12
2015-06-07,43.833333333333336,12
2015-06-08,71.66666666666667,12
2015-06-09,55.166666666666664,12
2015-06-10,48.5,12
2015-06-11,66.91666666666667,12
2015-06-12,40,12
2015-06-13,38.46153846153846,13
2015-06-14,35.23076923076923,13
2015-06-15,66.15384615384616,13
2015-06-16,67,12
2015-06-17,38.333333333333336,12
2015-06-18,50.833333333333336,12
2015-06-19,51.333333333333336,12
2015-06-20,36.583333333333336,12
2015-06-21,43,12
2015-06-22,60.666666666666664,12
2015-06-23,42.916666666666664,12
2015-06-24,42.166666666666664,12
2015-06-25,55.833333333333336,12
2015-06-26,35.25,12
2015-06-27,22.083333333333332,12
2015-06-28,44.92307692307692,13
2015-06-29,59.30769230769231,13
2015-06-30,63.30769230769231,13
2015-07-01,87.91666666666667,12
2015-07-02,44.333333333333336,12
2015-07-03,25.916666666666668,12
2015-07-04,28.416666666666668,12
2015-07-05,37.25,12
2015-07-06,50.166666666666664,12
2015-07-07,52.583333333333336,12
2015-07-08,49.25,12
2015-07-09,51.5,12
2015-07-10,32.5,12
2015-07-11,20.416666666666668,12
2015-07-12,57.666666666666664,12
2015-07-13,62,13
2015-07-14,59.84615384615385,13
2015-07-15,71.83333333333333,12
2015-07-16,57.5,12
2015-07-17,46,12
2015-07-18,17.333333333333332,12
2015-07-19,32.166666666666664,12
2015-07-20,50,12
2015-07-21,55.166666666666664,12
2015-07-22,35.083333333333336,12
2015-07-23,47.083333333333336,12
2015-07-24,50.75,12
2015-07-25,41.166666666666664,12
2015-07-26,36.333333333333336,12
2015-07-27,79.25,12
2015-07-28,60.38461538461539,13
2015-07-29,60.53846153846154,13
2015-07-30,66.08333333333333,12
2015-07-31,44.083333333333336,12
2015-08-01,18.666666666666668,12
2015-08-02,66.08333333333333,12
2015-08-03,53.166666666666664,12
2015-08-04,71.5,12
2015-08-05,41,12
2015-08-06,54.25,12
2015-08-07,46.416666666666664,12
2015-08-08,24.083333333333332,12
2015-08-09,52.583333333333336,12
2015-08-10,43.416666666666664,12
2015-08-11,44.083333333333336,12
2015-08-12,49,13
2015-08-13,34.61538461538461,13
2015-08-14,58.333333333333336,12
2015-08-15,31.083333333333332,12
2015-08-16,43.833333333333336,12
2015-08-17,69,12
2015-08-18,51.166666666666664,12
2015-08-19,69.66666666666667,12
2015-08-20,45.5,12
2015-08-21,38.5,12
2015-08-22,24.833333333333332,12
2015-08-23,41.166666666666664,12
2015-08-24,57.333333333333336,12
2015-08-25,62.916666666666664,12
2015-08-26,51.75,12
2015-08-27,50.76923076923077,13
2015-08-28,51.61538461538461,13
2015-08-29,27.416666666666668,12
2015-08-30,39.916666666666664,12
2015-08-31,78.83333333333333,12
2015-09-01,50,12
2015-09-02,37.166666666666664,12
2015-09-03,50.5,12
2015-09-04,34.25,12
2015-09-05,15.083333333333334,12
2015-09-06,36.333333333333336,12
2015-09-07,44.083333333333336,12
2015-09-08,36.5,12
2015-09-09,55.25,12
2015-09-10,57.5,12
2015-09-11,40.69230769230769,13
2015-09-12,35.07692307692308,13
2015-09-13,34.92307692307692,13
2015-09-14,59.07692307692308,13
2015-09-15,46.76923076923077,13
2015-09-16,65.16666666666667,12
2015-09-17,45.333333333333336,12
2015-09-18,38.666666666666664,12
2015-09-19,44.5,12
2015-09-20,29.25,12
2015-09-21,43,12
2015-09-22,47.5,12
2015-09-23,48.583333333333336,12
2015-09-24,58.166666666666664,12
2015-09-25,35,12
2015-09-26,17.923076923076923,13
2015-09-27,35.30769230769231,13
2015-09-28,42.61538461538461,13
2015-09-29,63.30769230769231,13
2015-09-30,87.23076923076923,13
2015-10-01,68,12
2015-10-02,26.333333333333332,12
2015-10-03,20.083333333333332,12
2015-10-04,47.5,12
2015-10-05,41.083333333333336,12
2015-10-06,73.33333333333333,12
2015-10-07,39.166666666666664,12
